epoch,step,train_loss
0,49,0.5110925436019897
1,99,0.48265162110328674
1,149,0.5158203840255737
2,199,0.5086624026298523
2,249,0.5264015197753906
3,299,0.4820500612258911
3,349,0.4981237053871155
4,399,0.4702312648296356
4,449,0.5006402134895325
5,499,0.48256611824035645
5,549,0.5042190551757812
6,599,0.4816262423992157
6,649,0.46564239263534546
7,699,0.4286683201789856
7,749,0.4512521028518677
8,799,0.4627467691898346
8,849,0.4479665756225586
9,899,0.4649394154548645
9,949,0.46556389331817627
10,999,0.43301790952682495
10,1049,0.42398637533187866
11,1099,0.4252780079841614
11,1149,0.43783241510391235
12,1199,0.4341614842414856
12,1249,0.4327847957611084
13,1299,0.4184124171733856
13,1349,0.418532133102417
14,1399,0.41933122277259827
14,1449,0.4396471083164215
15,1499,0.40956032276153564
15,1549,0.42707496881484985
16,1599,0.4257943034172058
16,1649,0.4148555397987366
17,1699,0.42443257570266724
17,1749,0.4113495945930481
18,1799,0.3989279270172119
18,1849,0.4080527424812317
19,1899,0.3942655622959137
19,1949,0.3918854594230652
20,1999,0.4054209589958191
20,2049,0.38985154032707214
21,2099,0.4079907536506653
21,2149,0.39701443910598755
22,2199,0.3851357102394104
22,2249,0.39678776264190674
23,2299,0.41376933455467224
23,2349,0.40010493993759155
24,2399,0.39096662402153015
24,2449,0.4099053144454956
25,2499,0.3864336907863617
26,2549,0.36564549803733826
26,2599,0.3996048867702484
27,2649,0.4071353077888489
27,2699,0.3873687982559204
28,2749,0.39153143763542175
28,2799,0.3792126774787903
29,2849,0.3760187029838562
29,2899,0.37929821014404297
30,2949,0.39404743909835815
30,2999,0.373300164937973
31,3049,0.4047078490257263
31,3099,0.39433661103248596
32,3149,0.3835148811340332
32,3199,0.3932246267795563
33,3249,0.37737178802490234
33,3299,0.3858497142791748
34,3349,0.38376542925834656
34,3399,0.3729636073112488
35,3449,0.3679017126560211
35,3499,0.3855745196342468
36,3549,0.36755871772766113
36,3599,0.3774265944957733
37,3649,0.38384929299354553
37,3699,0.39305323362350464
38,3749,0.37646907567977905
38,3799,0.3813765048980713
39,3849,0.38188260793685913
39,3899,0.3933962285518646
40,3949,0.3692055344581604
40,3999,0.4053913354873657
41,4049,0.3838159739971161
41,4099,0.3680461645126343
42,4149,0.365579217672348
42,4199,0.40934130549430847
43,4249,0.38101768493652344
43,4299,0.3865164816379547
44,4349,0.38988304138183594
44,4399,0.3763267397880554
45,4449,0.3809051215648651
45,4499,0.37855711579322815
46,4549,0.3723745346069336
46,4599,0.36827343702316284
47,4649,0.3761223256587982
47,4699,0.36871519684791565
48,4749,0.3728015422821045
48,4799,0.36530691385269165
49,4849,0.3772110342979431
49,4899,0.3487407863140106
