epoch,step,train_loss
0,49,0.4775725305080414
1,99,0.5068541169166565
1,149,0.47168663144111633
2,199,0.4580784738063812
2,249,0.43991053104400635
3,299,0.45355284214019775
3,349,0.43912816047668457
4,399,0.420561820268631
4,449,0.414530873298645
5,499,0.4188495874404907
5,549,0.4221712052822113
6,599,0.3992326855659485
6,649,0.41267165541648865
7,699,0.3863740861415863
7,749,0.3874012231826782
8,799,0.41205132007598877
8,849,0.3953244686126709
9,899,0.3584917187690735
9,949,0.3687671422958374
10,999,0.3917945921421051
10,1049,0.38713982701301575
11,1099,0.36344829201698303
11,1149,0.38187360763549805
12,1199,0.3714694380760193
12,1249,0.37417685985565186
13,1299,0.33565807342529297
13,1349,0.34357979893684387
14,1399,0.34182992577552795
14,1449,0.3672325611114502
15,1499,0.33291369676589966
15,1549,0.3367789387702942
16,1599,0.3324199318885803
16,1649,0.3289390206336975
17,1699,0.32283225655555725
17,1749,0.32793283462524414
18,1799,0.33733218908309937
18,1849,0.3327282965183258
19,1899,0.3401331603527069
19,1949,0.3163861036300659
20,1999,0.34126031398773193
20,2049,0.3352554142475128
21,2099,0.3117258548736572
21,2149,0.3099129796028137
22,2199,0.32217830419540405
22,2249,0.325542151927948
23,2299,0.3531615138053894
23,2349,0.3062175214290619
24,2399,0.3321147561073303
24,2449,0.33205944299697876
25,2499,0.3400873839855194
26,2549,0.3302255868911743
26,2599,0.3359537422657013
27,2649,0.30444106459617615
27,2699,0.3167074918746948
28,2749,0.31971651315689087
28,2799,0.3262045979499817
29,2849,0.3090214133262634
29,2899,0.3157922625541687
30,2949,0.30912572145462036
30,2999,0.31916147470474243
31,3049,0.30852964520454407
31,3099,0.32167860865592957
32,3149,0.3298308849334717
32,3199,0.3179992437362671
33,3249,0.3120303750038147
33,3299,0.3167707920074463
34,3349,0.3191559910774231
34,3399,0.3058951497077942
35,3449,0.3094027638435364
35,3499,0.3406710624694824
36,3549,0.2896513342857361
36,3599,0.29152125120162964
37,3649,0.3130676746368408
37,3699,0.3124086558818817
38,3749,0.3028096556663513
38,3799,0.31569844484329224
39,3849,0.3192610442638397
39,3899,0.344928503036499
40,3949,0.3003082871437073
40,3999,0.3127117156982422
41,4049,0.31772369146347046
41,4099,0.3145677447319031
42,4149,0.3155110776424408
42,4199,0.32776349782943726
43,4249,0.3198603093624115
43,4299,0.32116684317588806
44,4349,0.3140994906425476
44,4399,0.30569368600845337
45,4449,0.3190038800239563
45,4499,0.3218151330947876
46,4549,0.3163265883922577
46,4599,0.2986355423927307
47,4649,0.31998366117477417
47,4699,0.30558261275291443
48,4749,0.3141437768936157
48,4799,0.3058641254901886
49,4849,0.29949715733528137
49,4899,0.3147358000278473
