epoch,step,train_loss
0,49,0.44966447353363037
1,99,0.4599129855632782
1,149,0.45881062746047974
2,199,0.4611237049102783
2,249,0.45013076066970825
3,299,0.46850889921188354
3,349,0.4784240126609802
4,399,0.4664863049983978
4,449,0.49236077070236206
5,499,0.46589547395706177
5,549,0.4511987566947937
6,599,0.47699376940727234
6,649,0.4752247631549835
7,699,0.49199178814888
7,749,0.45759403705596924
8,799,0.48831498622894287
8,849,0.4499249756336212
9,899,0.46866708993911743
9,949,0.4720613360404968
10,999,0.4328964948654175
10,1049,0.4504252076148987
11,1099,0.46778327226638794
11,1149,0.4692267179489136
12,1199,0.47195765376091003
12,1249,0.45804524421691895
13,1299,0.4508235454559326
13,1349,0.45209380984306335
14,1399,0.4599120020866394
14,1449,0.45357662439346313
15,1499,0.468305766582489
15,1549,0.45337218046188354
16,1599,0.4555012583732605
16,1649,0.45232248306274414
17,1699,0.46831998229026794
17,1749,0.44831082224845886
18,1799,0.43419212102890015
18,1849,0.4370957612991333
19,1899,0.4580720067024231
19,1949,0.44466280937194824
20,1999,0.45457783341407776
20,2049,0.4561775326728821
21,2099,0.4425157308578491
21,2149,0.47759488224983215
22,2199,0.44943857192993164
22,2249,0.46951550245285034
23,2299,0.4612194299697876
23,2349,0.4593503773212433
24,2399,0.4531375765800476
24,2449,0.4602549374103546
25,2499,0.43560874462127686
26,2549,0.46512797474861145
26,2599,0.4483811855316162
27,2649,0.46876636147499084
27,2699,0.4523206353187561
28,2749,0.44029051065444946
28,2799,0.45517683029174805
29,2849,0.47875064611434937
29,2899,0.4606224000453949
30,2949,0.4438895881175995
30,2999,0.4650767147541046
31,3049,0.44139161705970764
31,3099,0.437666118144989
32,3149,0.44966980814933777
32,3199,0.4291995167732239
33,3249,0.4538055658340454
33,3299,0.4387081265449524
34,3349,0.41648736596107483
34,3399,0.4483983516693115
35,3449,0.4629252552986145
35,3499,0.44939231872558594
36,3549,0.44844871759414673
36,3599,0.422094464302063
37,3649,0.45443353056907654
37,3699,0.4591144919395447
38,3749,0.42615416646003723
38,3799,0.4356355667114258
39,3849,0.42631053924560547
39,3899,0.45816129446029663
40,3949,0.45036816596984863
40,3999,0.46252888441085815
41,4049,0.43993064761161804
41,4099,0.45115405321121216
42,4149,0.4778507351875305
42,4199,0.42767536640167236
43,4249,0.45878785848617554
43,4299,0.43328866362571716
44,4349,0.44281578063964844
44,4399,0.45623910427093506
45,4449,0.42935505509376526
45,4499,0.43610960245132446
46,4549,0.4383919835090637
46,4599,0.4266981780529022
47,4649,0.42511463165283203
47,4699,0.4471568763256073
48,4749,0.44339606165885925
48,4799,0.44420263171195984
49,4849,0.43960288166999817
49,4899,0.4510831832885742
