epoch,step,train_loss
0,49,0.4623148739337921
1,99,0.4133743941783905
1,149,0.42900949716567993
2,199,0.4271252751350403
2,249,0.4172334671020508
3,299,0.42471185326576233
3,349,0.4498089551925659
4,399,0.42632347345352173
4,449,0.44772011041641235
5,499,0.4617324471473694
5,549,0.4298022985458374
6,599,0.43836402893066406
6,649,0.40754878520965576
7,699,0.3996739387512207
7,749,0.4177585244178772
8,799,0.39206260442733765
8,849,0.4483456611633301
9,899,0.404335618019104
9,949,0.41459980607032776
10,999,0.39840441942214966
10,1049,0.4006545841693878
11,1099,0.3969056010246277
11,1149,0.4045919179916382
12,1199,0.39245831966400146
12,1249,0.40973812341690063
13,1299,0.3942599892616272
13,1349,0.37037426233291626
14,1399,0.38007134199142456
14,1449,0.3945096731185913
15,1499,0.37771421670913696
15,1549,0.4214562773704529
16,1599,0.38819998502731323
16,1649,0.3963010907173157
17,1699,0.38761237263679504
17,1749,0.36969152092933655
18,1799,0.37874314188957214
18,1849,0.3907685875892639
19,1899,0.383382648229599
19,1949,0.36702123284339905
20,1999,0.40934765338897705
20,2049,0.387098491191864
21,2099,0.3961213231086731
21,2149,0.39882656931877136
22,2199,0.3738196790218353
22,2249,0.3604879379272461
23,2299,0.36242353916168213
23,2349,0.3862747550010681
24,2399,0.38293322920799255
24,2449,0.3768077790737152
25,2499,0.3759784400463104
26,2549,0.37574678659439087
26,2599,0.36993658542633057
27,2649,0.37616121768951416
27,2699,0.3569105863571167
28,2749,0.3544735908508301
28,2799,0.38755208253860474
29,2849,0.41374778747558594
29,2899,0.3595740795135498
30,2949,0.3765326142311096
30,2999,0.3661763668060303
31,3049,0.37790563702583313
31,3099,0.36538904905319214
32,3149,0.3838657736778259
32,3199,0.35650137066841125
33,3249,0.3613036572933197
33,3299,0.3520404100418091
34,3349,0.38031771779060364
34,3399,0.38284721970558167
35,3449,0.36387431621551514
35,3499,0.3716471195220947
36,3549,0.37774601578712463
36,3599,0.3552132844924927
37,3649,0.3673422336578369
37,3699,0.39413949847221375
38,3749,0.3526650667190552
38,3799,0.36604043841362
39,3849,0.3601312041282654
39,3899,0.36915409564971924
40,3949,0.3714944124221802
40,3999,0.3581903576850891
41,4049,0.3894878625869751
41,4099,0.3781624734401703
42,4149,0.3553696274757385
42,4199,0.3536176085472107
43,4249,0.35924631357192993
43,4299,0.40193507075309753
44,4349,0.3846890330314636
44,4399,0.34554409980773926
45,4449,0.38251274824142456
45,4499,0.34277456998825073
46,4549,0.3861495852470398
46,4599,0.34345653653144836
47,4649,0.373715341091156
