epoch,step,train_loss
0,49,0.44396907091140747
1,99,0.4518885314464569
1,149,0.4390939474105835
2,199,0.4633990526199341
2,249,0.43447408080101013
3,299,0.4379916489124298
3,349,0.4011290967464447
4,399,0.4430123567581177
4,449,0.41709113121032715
5,499,0.3861224353313446
5,549,0.41477230191230774
6,599,0.42126333713531494
6,649,0.4096375107765198
7,699,0.427659809589386
7,749,0.4204849600791931
8,799,0.4146071672439575
8,849,0.42792969942092896
9,899,0.3955153524875641
9,949,0.38897234201431274
10,999,0.41215717792510986
10,1049,0.39659538865089417
11,1099,0.4188110828399658
11,1149,0.4046524465084076
12,1199,0.411507785320282
12,1249,0.3903543949127197
13,1299,0.40773749351501465
13,1349,0.397891640663147
14,1399,0.3923948407173157
14,1449,0.3983951210975647
15,1499,0.4034080505371094
15,1549,0.36975282430648804
16,1599,0.39250707626342773
16,1649,0.39737120270729065
17,1699,0.40171733498573303
17,1749,0.393288791179657
18,1799,0.38380545377731323
18,1849,0.3855261206626892
19,1899,0.39443132281303406
19,1949,0.3694986402988434
20,1999,0.3979356288909912
20,2049,0.36285829544067383
21,2099,0.39145007729530334
21,2149,0.3727074861526489
22,2199,0.3775944113731384
22,2249,0.39632341265678406
23,2299,0.3751361668109894
23,2349,0.375949501991272
24,2399,0.3789159953594208
24,2449,0.36595961451530457
25,2499,0.3804897964000702
26,2549,0.3728405833244324
26,2599,0.39121198654174805
27,2649,0.3806666135787964
27,2699,0.4059361219406128
28,2749,0.39443647861480713
28,2799,0.35903871059417725
29,2849,0.391324907541275
29,2899,0.3544343113899231
30,2949,0.35503941774368286
30,2999,0.3892224133014679
31,3049,0.37347277998924255
31,3099,0.3746878504753113
32,3149,0.36541682481765747
32,3199,0.3817085921764374
33,3249,0.38447028398513794
33,3299,0.39616668224334717
34,3349,0.36904460191726685
34,3399,0.381269633769989
35,3449,0.3603564500808716
35,3499,0.3739922344684601
36,3549,0.34501922130584717
36,3599,0.3474058508872986
37,3649,0.36741915345191956
37,3699,0.3805316090583801
38,3749,0.3741633892059326
38,3799,0.3383505940437317
39,3849,0.3810539245605469
39,3899,0.3546719253063202
40,3949,0.3728736340999603
40,3999,0.3789450228214264
41,4049,0.3697991967201233
41,4099,0.3735143542289734
42,4149,0.3726869821548462
42,4199,0.3669685125350952
43,4249,0.35912683606147766
43,4299,0.3393799066543579
44,4349,0.381623774766922
44,4399,0.36869847774505615
45,4449,0.3611897826194763
45,4499,0.349869966506958
46,4549,0.37680697441101074
46,4599,0.36044880747795105
47,4649,0.36040157079696655
47,4699,0.3541908264160156
48,4749,0.3631211817264557
48,4799,0.3603454828262329
49,4849,0.3744354844093323
49,4899,0.36252227425575256
