epoch,step,train_loss
0,49,0.4681004583835602
1,99,0.4715161919593811
1,149,0.46337807178497314
2,199,0.488772988319397
2,249,0.4552268981933594
3,299,0.47303831577301025
3,349,0.47615236043930054
4,399,0.4482015371322632
4,449,0.47662651538848877
5,499,0.46773067116737366
5,549,0.45603829622268677
6,599,0.4613654613494873
6,649,0.44440987706184387
7,699,0.4725878834724426
7,749,0.4521152377128601
8,799,0.4773407578468323
8,849,0.4552344083786011
9,899,0.4502769708633423
9,949,0.44310057163238525
10,999,0.4799625873565674
10,1049,0.4650971293449402
11,1099,0.48087674379348755
11,1149,0.4548085033893585
12,1199,0.487016886472702
12,1249,0.4784180521965027
13,1299,0.48998892307281494
13,1349,0.4613291323184967
14,1399,0.4595388174057007
14,1449,0.4785517454147339
15,1499,0.4621378183364868
15,1549,0.4498768448829651
16,1599,0.45692989230155945
16,1649,0.47331368923187256
17,1699,0.4651162028312683
17,1749,0.4485088884830475
18,1799,0.4473723769187927
18,1849,0.4528980851173401
19,1899,0.4585856795310974
19,1949,0.46095985174179077
20,1999,0.44625571370124817
20,2049,0.4582919180393219
21,2099,0.45701155066490173
21,2149,0.438609778881073
22,2199,0.4477962553501129
22,2249,0.4486084580421448
23,2299,0.4575537443161011
23,2349,0.4492100179195404
24,2399,0.4334695339202881
24,2449,0.469774067401886
25,2499,0.45286381244659424
26,2549,0.45571252703666687
26,2599,0.44225791096687317
27,2649,0.44769009947776794
27,2699,0.4345096945762634
28,2749,0.4748968780040741
28,2799,0.4507925510406494
29,2849,0.4508466124534607
29,2899,0.44144898653030396
30,2949,0.44868266582489014
30,2999,0.4248479902744293
31,3049,0.43097519874572754
31,3099,0.4577586054801941
32,3149,0.44547876715660095
32,3199,0.4524485170841217
33,3249,0.4451083540916443
33,3299,0.4289688467979431
34,3349,0.45751625299453735
34,3399,0.4280366003513336
35,3449,0.43355053663253784
35,3499,0.44802945852279663
36,3549,0.4486600160598755
36,3599,0.42389798164367676
37,3649,0.4475252032279968
37,3699,0.4518434703350067
38,3749,0.4358815550804138
38,3799,0.4218594431877136
39,3849,0.44097700715065
39,3899,0.43734896183013916
40,3949,0.43378058075904846
40,3999,0.4331597685813904
41,4049,0.44347840547561646
41,4099,0.43967485427856445
42,4149,0.4167812168598175
42,4199,0.4435160756111145
43,4249,0.4340284466743469
43,4299,0.4369960427284241
44,4349,0.4327981173992157
44,4399,0.44969215989112854
45,4449,0.43653538823127747
45,4499,0.42163020372390747
46,4549,0.43546372652053833
46,4599,0.44837164878845215
47,4649,0.42392414808273315
47,4699,0.45008227229118347
48,4749,0.44635313749313354
48,4799,0.437574177980423
49,4849,0.4308004677295685
49,4899,0.44899141788482666
