epoch,step,train_loss
0,49,0.4711354076862335
1,99,0.4915132224559784
1,149,0.4525243043899536
2,199,0.4479869604110718
2,249,0.4587266445159912
3,299,0.45161646604537964
3,349,0.4367125630378723
4,399,0.43649888038635254
4,449,0.47715097665786743
5,499,0.45090389251708984
5,549,0.44934114813804626
6,599,0.4637233018875122
6,649,0.47261279821395874
7,699,0.4709213674068451
7,749,0.4608578085899353
8,799,0.442533016204834
8,849,0.42678532004356384
9,899,0.4199562668800354
9,949,0.43633589148521423
10,999,0.44946298003196716
10,1049,0.42096439003944397
11,1099,0.4421517252922058
11,1149,0.42366212606430054
12,1199,0.42656347155570984
12,1249,0.4436827301979065
13,1299,0.44689512252807617
13,1349,0.44474679231643677
14,1399,0.4202147126197815
14,1449,0.4343852996826172
15,1499,0.45673322677612305
15,1549,0.4384600520133972
16,1599,0.41556820273399353
16,1649,0.4473836123943329
17,1699,0.41945379972457886
17,1749,0.4554283618927002
18,1799,0.4688328504562378
18,1849,0.42027175426483154
19,1899,0.42987632751464844
19,1949,0.43533024191856384
20,1999,0.4345369338989258
20,2049,0.45590507984161377
21,2099,0.433605819940567
21,2149,0.43444526195526123
22,2199,0.4235541820526123
22,2249,0.4331865608692169
23,2299,0.44487589597702026
23,2349,0.43839776515960693
24,2399,0.42188960313796997
24,2449,0.4673198461532593
25,2499,0.444377601146698
26,2549,0.4217728078365326
26,2599,0.4307323396205902
27,2649,0.432603120803833
27,2699,0.41667839884757996
28,2749,0.425051748752594
28,2799,0.4175848662853241
29,2849,0.42919349670410156
29,2899,0.4309786856174469
30,2949,0.41686201095581055
30,2999,0.44001978635787964
31,3049,0.40928930044174194
31,3099,0.44193536043167114
32,3149,0.44508087635040283
32,3199,0.4549723267555237
33,3249,0.4177822470664978
33,3299,0.42597973346710205
34,3349,0.45824939012527466
34,3399,0.4217519760131836
35,3449,0.4315222203731537
35,3499,0.4360548257827759
36,3549,0.4325835704803467
36,3599,0.4225103557109833
37,3649,0.42566096782684326
37,3699,0.45655810832977295
38,3749,0.428702712059021
38,3799,0.42635539174079895
39,3849,0.40995311737060547
39,3899,0.42728883028030396
40,3949,0.41579127311706543
40,3999,0.44823727011680603
41,4049,0.41889214515686035
41,4099,0.38947516679763794
42,4149,0.42079877853393555
42,4199,0.4266943037509918
43,4249,0.441283255815506
43,4299,0.41578447818756104
44,4349,0.4325656592845917
44,4399,0.42070475220680237
45,4449,0.39459460973739624
45,4499,0.42503970861434937
46,4549,0.41895073652267456
46,4599,0.4024907350540161
47,4649,0.43818408250808716
47,4699,0.43067610263824463
48,4749,0.4590287208557129
48,4799,0.410234659910202
49,4849,0.44201064109802246
49,4899,0.41936957836151123
