epoch,step,train_loss
0,49,0.46450310945510864
1,99,0.4727322459220886
1,149,0.4433552026748657
2,199,0.4452093541622162
2,249,0.4583006799221039
3,299,0.4501533508300781
3,349,0.4616375267505646
4,399,0.44217148423194885
4,449,0.4650881886482239
5,499,0.45862793922424316
5,549,0.4624232053756714
6,599,0.4718492031097412
6,649,0.4588431715965271
7,699,0.4446204900741577
7,749,0.4685388207435608
8,799,0.4488879442214966
8,849,0.45627301931381226
9,899,0.42633041739463806
9,949,0.46685659885406494
10,999,0.46084263920783997
10,1049,0.461971640586853
11,1099,0.4566557705402374
11,1149,0.4365003705024719
12,1199,0.44097334146499634
12,1249,0.4311080873012543
13,1299,0.4737764000892639
13,1349,0.44949454069137573
14,1399,0.4507134258747101
14,1449,0.45537468791007996
15,1499,0.45637065172195435
15,1549,0.44746625423431396
16,1599,0.44022831320762634
16,1649,0.46661579608917236
17,1699,0.4342901110649109
17,1749,0.45081859827041626
18,1799,0.4353950619697571
18,1849,0.46095407009124756
19,1899,0.4518857002258301
19,1949,0.4605286121368408
20,1999,0.45899027585983276
20,2049,0.45505058765411377
21,2099,0.4239078462123871
21,2149,0.4442134499549866
22,2199,0.44864538311958313
22,2249,0.4353123605251312
23,2299,0.43182599544525146
23,2349,0.4431856870651245
24,2399,0.4198867678642273
24,2449,0.4367233216762543
25,2499,0.45642155408859253
26,2549,0.46239906549453735
26,2599,0.43880441784858704
27,2649,0.4217953681945801
27,2699,0.4235132932662964
28,2749,0.4443334937095642
28,2799,0.42071640491485596
29,2849,0.4382319152355194
29,2899,0.42077842354774475
30,2949,0.4391799569129944
30,2999,0.4316443204879761
31,3049,0.4376786947250366
31,3099,0.43727901577949524
32,3149,0.4225085973739624
32,3199,0.4273085594177246
33,3249,0.42723768949508667
33,3299,0.43998241424560547
34,3349,0.4187639355659485
34,3399,0.42953845858573914
35,3449,0.4620615243911743
35,3499,0.4186381995677948
36,3549,0.43974196910858154
36,3599,0.4150153696537018
37,3649,0.4128802418708801
37,3699,0.4097263216972351
38,3749,0.39039623737335205
38,3799,0.43561068177223206
39,3849,0.4128570556640625
39,3899,0.38618767261505127
40,3949,0.4207475781440735
40,3999,0.4394821524620056
41,4049,0.395197331905365
41,4099,0.41221463680267334
42,4149,0.40090933442115784
42,4199,0.40790998935699463
43,4249,0.4142851233482361
43,4299,0.39881184697151184
44,4349,0.412313848733902
44,4399,0.4132254719734192
45,4449,0.40352678298950195
45,4499,0.4152989387512207
46,4549,0.4054396152496338
46,4599,0.44454193115234375
47,4649,0.43235647678375244
47,4699,0.42205333709716797
48,4749,0.3954724073410034
48,4799,0.4073127806186676
49,4849,0.4193469285964966
49,4899,0.4030982553958893
