epoch,step,train_loss
0,49,0.5116331577301025
1,99,0.49686431884765625
1,149,0.49791333079338074
2,199,0.4967555105686188
2,249,0.5061768293380737
3,299,0.5122175216674805
3,349,0.4988848567008972
4,399,0.4558328092098236
4,449,0.5022385716438293
5,499,0.4789505898952484
5,549,0.4930270314216614
6,599,0.4534955620765686
6,649,0.46055757999420166
7,699,0.4543393850326538
7,749,0.4692578911781311
8,799,0.4297407269477844
8,849,0.45217210054397583
9,899,0.42380034923553467
9,949,0.4501333236694336
10,999,0.4311375617980957
10,1049,0.44913750886917114
11,1099,0.4215487241744995
11,1149,0.41357454657554626
12,1199,0.40250343084335327
12,1249,0.42688941955566406
13,1299,0.4166446328163147
13,1349,0.41712337732315063
14,1399,0.4266541302204132
14,1449,0.39553502202033997
15,1499,0.4020782709121704
15,1549,0.41969943046569824
16,1599,0.42786502838134766
16,1649,0.38021987676620483
17,1699,0.40693068504333496
17,1749,0.40791064500808716
18,1799,0.3998804986476898
18,1849,0.3786076307296753
19,1899,0.3939419388771057
19,1949,0.39559584856033325
20,1999,0.3851616382598877
20,2049,0.38175082206726074
21,2099,0.38391631841659546
21,2149,0.38972020149230957
22,2199,0.37927043437957764
22,2249,0.38573092222213745
23,2299,0.3808545172214508
23,2349,0.3836997151374817
24,2399,0.3880181312561035
24,2449,0.39858245849609375
25,2499,0.3971971273422241
26,2549,0.36570948362350464
26,2599,0.36315715312957764
27,2649,0.38318949937820435
27,2699,0.3785128891468048
28,2749,0.3802555799484253
28,2799,0.38101887702941895
29,2849,0.3767569363117218
29,2899,0.37489354610443115
30,2949,0.36834004521369934
30,2999,0.36909663677215576
31,3049,0.38332340121269226
31,3099,0.38226765394210815
32,3149,0.3916263282299042
32,3199,0.3673231601715088
33,3249,0.38994646072387695
33,3299,0.3749798536300659
34,3349,0.3818322420120239
34,3399,0.38005775213241577
35,3449,0.3729800879955292
35,3499,0.3963039517402649
36,3549,0.39804041385650635
36,3599,0.374313086271286
37,3649,0.36995312571525574
37,3699,0.3822796940803528
38,3749,0.3848157823085785
38,3799,0.3976287245750427
39,3849,0.39474886655807495
39,3899,0.38506001234054565
40,3949,0.37167370319366455
40,3999,0.383788526058197
41,4049,0.40591809153556824
41,4099,0.37221089005470276
42,4149,0.37734678387641907
42,4199,0.3885359764099121
43,4249,0.3853483498096466
43,4299,0.3954007029533386
44,4349,0.3894757330417633
44,4399,0.3643872141838074
45,4449,0.37503522634506226
45,4499,0.36576637625694275
46,4549,0.36475870013237
46,4599,0.38278257846832275
47,4649,0.38250088691711426
47,4699,0.40272241830825806
48,4749,0.3670901954174042
48,4799,0.36151981353759766
49,4849,0.4078810214996338
49,4899,0.3839432895183563
