epoch,step,train_loss
0,49,0.4430360496044159
1,99,0.43648001551628113
1,149,0.4205200672149658
2,199,0.4342251420021057
2,249,0.4271884262561798
3,299,0.4319501519203186
3,349,0.42701783776283264
4,399,0.41991233825683594
4,449,0.4288977384567261
5,499,0.404111385345459
5,549,0.42047223448753357
6,599,0.4013822674751282
6,649,0.41390079259872437
7,699,0.3965030014514923
7,749,0.40012311935424805
8,799,0.38604655861854553
8,849,0.3904709815979004
9,899,0.41262197494506836
9,949,0.3945474922657013
10,999,0.3835316002368927
10,1049,0.42539411783218384
11,1099,0.4153531491756439
11,1149,0.40381771326065063
12,1199,0.41023898124694824
12,1249,0.3908156752586365
13,1299,0.39335885643959045
13,1349,0.41790732741355896
14,1399,0.3806455731391907
14,1449,0.35859379172325134
15,1499,0.4030623435974121
15,1549,0.37049371004104614
16,1599,0.3758065700531006
16,1649,0.34985408186912537
17,1699,0.3906669020652771
17,1749,0.40270400047302246
18,1799,0.39055317640304565
18,1849,0.38860365748405457
19,1899,0.36999595165252686
19,1949,0.3808165192604065
20,1999,0.3918229341506958
20,2049,0.3802666962146759
21,2099,0.3651773929595947
21,2149,0.379921019077301
22,2199,0.37489134073257446
22,2249,0.36755725741386414
23,2299,0.36837542057037354
23,2349,0.35047799348831177
24,2399,0.3552546799182892
24,2449,0.3633613586425781
25,2499,0.40328872203826904
26,2549,0.3806488513946533
26,2599,0.3503150939941406
27,2649,0.3667224049568176
27,2699,0.36644500494003296
28,2749,0.35774916410446167
28,2799,0.3562728762626648
29,2849,0.38810163736343384
29,2899,0.36759597063064575
30,2949,0.3741328716278076
30,2999,0.34876933693885803
31,3049,0.393368124961853
31,3099,0.36398082971572876
32,3149,0.3906934857368469
32,3199,0.369502991437912
33,3249,0.3580540716648102
33,3299,0.3867865204811096
34,3349,0.3871394097805023
34,3399,0.36256372928619385
35,3449,0.3558015525341034
35,3499,0.3837835192680359
36,3549,0.3666342496871948
36,3599,0.36654937267303467
37,3649,0.3864035904407501
37,3699,0.3486284017562866
38,3749,0.3692813515663147
38,3799,0.419602632522583
39,3849,0.3813592493534088
39,3899,0.3776562511920929
40,3949,0.35866713523864746
40,3999,0.36049073934555054
41,4049,0.36204174160957336
41,4099,0.3544411063194275
42,4149,0.39186909794807434
42,4199,0.3702319264411926
43,4249,0.3686768412590027
43,4299,0.3565051555633545
44,4349,0.36503684520721436
44,4399,0.3355602025985718
45,4449,0.3911580741405487
45,4499,0.3520262837409973
46,4549,0.3628843426704407
46,4599,0.3639373183250427
47,4649,0.3424213230609894
47,4699,0.35064926743507385
48,4749,0.35562339425086975
48,4799,0.35022658109664917
49,4849,0.3624907433986664
49,4899,0.4026830792427063
