epoch,step,train_loss
0,49,0.44671371579170227
1,99,0.4227606952190399
1,149,0.47089123725891113
2,199,0.4521425664424896
2,249,0.46645042300224304
3,299,0.4366869330406189
3,349,0.4497942328453064
4,399,0.44460052251815796
4,449,0.40548175573349
5,499,0.4888489544391632
5,549,0.46839770674705505
6,599,0.4633640646934509
6,649,0.4492269456386566
7,699,0.41280120611190796
7,749,0.446644127368927
8,799,0.45912444591522217
8,849,0.4426102638244629
9,899,0.4551101326942444
9,949,0.43763798475265503
10,999,0.4446205496788025
10,1049,0.4247494637966156
11,1099,0.44379135966300964
11,1149,0.4504501223564148
12,1199,0.41816261410713196
12,1249,0.4445061683654785
13,1299,0.4212130010128021
13,1349,0.4392082095146179
14,1399,0.426136314868927
14,1449,0.4123522639274597
15,1499,0.42212963104248047
15,1549,0.4391302466392517
16,1599,0.44191932678222656
16,1649,0.4239673614501953
17,1699,0.4334161877632141
17,1749,0.4347316324710846
18,1799,0.41524454951286316
18,1849,0.44949787855148315
19,1899,0.4129657745361328
19,1949,0.4381420910358429
20,1999,0.46629929542541504
20,2049,0.43668729066848755
21,2099,0.43582043051719666
21,2149,0.42564859986305237
22,2199,0.43362247943878174
22,2249,0.41915029287338257
23,2299,0.4356531500816345
23,2349,0.41925865411758423
24,2399,0.41053536534309387
24,2449,0.42399290204048157
25,2499,0.45124542713165283
26,2549,0.42746779322624207
26,2599,0.4181708097457886
27,2649,0.4345943331718445
27,2699,0.4295349717140198
28,2749,0.4075303077697754
28,2799,0.43647393584251404
29,2849,0.44265422224998474
29,2899,0.4328165352344513
30,2949,0.4219367504119873
30,2999,0.43880027532577515
31,3049,0.41172701120376587
31,3099,0.4214915633201599
32,3149,0.4415086507797241
32,3199,0.4297245740890503
33,3249,0.439434289932251
33,3299,0.4136192798614502
34,3349,0.42036163806915283
34,3399,0.4222816824913025
35,3449,0.40881937742233276
35,3499,0.43785446882247925
36,3549,0.40774571895599365
36,3599,0.4311773180961609
37,3649,0.4406968057155609
37,3699,0.41640329360961914
38,3749,0.40319347381591797
38,3799,0.4167560935020447
39,3849,0.417103111743927
39,3899,0.4193052649497986
40,3949,0.4226444959640503
40,3999,0.4293634295463562
41,4049,0.41584619879722595
41,4099,0.4278872311115265
42,4149,0.41057178378105164
42,4199,0.4360436201095581
43,4249,0.42698413133621216
43,4299,0.4401346445083618
44,4349,0.4085375666618347
44,4399,0.43621259927749634
45,4449,0.4309191107749939
45,4499,0.4306715726852417
46,4549,0.42613402009010315
46,4599,0.4313703775405884
47,4649,0.4108074903488159
47,4699,0.3969103991985321
48,4749,0.44501686096191406
48,4799,0.43981295824050903
49,4849,0.4617675840854645
49,4899,0.4176901578903198
