epoch,step,train_loss
0,49,0.4704591929912567
1,99,0.4743698835372925
1,149,0.47748255729675293
2,199,0.45445841550827026
2,249,0.4486282467842102
3,299,0.4411371052265167
3,349,0.43600669503211975
4,399,0.45177337527275085
4,449,0.42474594712257385
5,499,0.47158151865005493
5,549,0.44043993949890137
6,599,0.4718397557735443
6,649,0.44705408811569214
7,699,0.44902199506759644
7,749,0.42656904458999634
8,799,0.43184196949005127
8,849,0.43225038051605225
9,899,0.45260438323020935
9,949,0.4959185719490051
10,999,0.44199758768081665
10,1049,0.45197394490242004
11,1099,0.4798356294631958
11,1149,0.4422307014465332
12,1199,0.4607769250869751
12,1249,0.47441545128822327
13,1299,0.4559449255466461
13,1349,0.457763135433197
14,1399,0.44411563873291016
14,1449,0.4428543448448181
15,1499,0.4360842704772949
15,1549,0.4371488392353058
16,1599,0.420356810092926
16,1649,0.4436063766479492
17,1699,0.4436984062194824
17,1749,0.43086349964141846
18,1799,0.4359663426876068
18,1849,0.42291009426116943
19,1899,0.41109076142311096
19,1949,0.43521755933761597
20,1999,0.41948944330215454
20,2049,0.43415194749832153
21,2099,0.43875229358673096
21,2149,0.43300342559814453
22,2199,0.4518185257911682
22,2249,0.42910856008529663
23,2299,0.4333004951477051
23,2349,0.4185731112957001
24,2399,0.4221017062664032
24,2449,0.4287927448749542
25,2499,0.41366973519325256
26,2549,0.42818325757980347
26,2599,0.42391058802604675
27,2649,0.4409462809562683
27,2699,0.42390358448028564
28,2749,0.41900843381881714
28,2799,0.4349835515022278
29,2849,0.40112853050231934
29,2899,0.4366227388381958
30,2949,0.4522957503795624
30,2999,0.41368332505226135
31,3049,0.42146480083465576
31,3099,0.4495784342288971
32,3149,0.42989420890808105
32,3199,0.4271155297756195
33,3249,0.4405110478401184
33,3299,0.44605302810668945
34,3349,0.4414061903953552
34,3399,0.42832982540130615
35,3449,0.4288438856601715
35,3499,0.4514181613922119
36,3549,0.438179612159729
36,3599,0.4205372631549835
37,3649,0.4185124635696411
37,3699,0.4161713719367981
38,3749,0.416789710521698
38,3799,0.4187846779823303
39,3849,0.4328089654445648
39,3899,0.44189953804016113
40,3949,0.4181441068649292
40,3999,0.4229147136211395
41,4049,0.44309473037719727
41,4099,0.43576544523239136
42,4149,0.4109955430030823
42,4199,0.4096603989601135
43,4249,0.39390912652015686
43,4299,0.4136909246444702
44,4349,0.4004760682582855
44,4399,0.3995765149593353
45,4449,0.4343521296977997
45,4499,0.4107630252838135
46,4549,0.4134563207626343
46,4599,0.4306967556476593
47,4649,0.4424291253089905
47,4699,0.4505561888217926
48,4749,0.404884934425354
48,4799,0.41868606209754944
49,4849,0.442462682723999
49,4899,0.41073113679885864
