epoch,step,train_loss
0,49,0.48075711727142334
1,99,0.46115049719810486
1,149,0.43043065071105957
2,199,0.40983450412750244
2,249,0.4550859332084656
3,299,0.427175372838974
3,349,0.4339478611946106
4,399,0.4422661364078522
4,449,0.4328615069389343
5,499,0.4487955570220947
5,549,0.4038916528224945
6,599,0.4215114712715149
6,649,0.3972886800765991
7,699,0.398776113986969
7,749,0.4487740099430084
8,799,0.4100453853607178
8,849,0.3831666111946106
9,899,0.4376523494720459
9,949,0.40806904435157776
10,999,0.40408632159233093
10,1049,0.42034175992012024
11,1099,0.388945996761322
11,1149,0.40463846921920776
12,1199,0.3979828953742981
12,1249,0.4047132134437561
13,1299,0.3910849392414093
13,1349,0.38133829832077026
14,1399,0.40294793248176575
14,1449,0.40124139189720154
15,1499,0.41086477041244507
15,1549,0.39260172843933105
16,1599,0.3643330931663513
16,1649,0.38437777757644653
17,1699,0.3993634879589081
17,1749,0.38289740681648254
18,1799,0.40937161445617676
18,1849,0.39983391761779785
19,1899,0.4006310701370239
19,1949,0.39530307054519653
20,1999,0.35063618421554565
20,2049,0.3867589235305786
21,2099,0.3767430782318115
21,2149,0.3779834806919098
22,2199,0.35882019996643066
22,2249,0.37989529967308044
23,2299,0.3505575656890869
23,2349,0.3681545853614807
24,2399,0.3734782338142395
24,2449,0.40278199315071106
25,2499,0.3784767985343933
26,2549,0.39077097177505493
26,2599,0.36391663551330566
27,2649,0.3666362762451172
27,2699,0.357347697019577
28,2749,0.37389445304870605
28,2799,0.37017786502838135
29,2849,0.36702507734298706
29,2899,0.3940371870994568
30,2949,0.35438406467437744
30,2999,0.3708060383796692
31,3049,0.36346179246902466
31,3099,0.38028794527053833
32,3149,0.37733960151672363
32,3199,0.36101216077804565
33,3249,0.3727521300315857
33,3299,0.35734641551971436
34,3349,0.367502897977829
34,3399,0.36865925788879395
35,3449,0.3663870096206665
35,3499,0.357767254114151
36,3549,0.36784008145332336
36,3599,0.38107943534851074
37,3649,0.36624211072921753
37,3699,0.3658936321735382
38,3749,0.366356760263443
38,3799,0.3608216941356659
39,3849,0.3639185130596161
39,3899,0.3455912172794342
40,3949,0.3598690927028656
40,3999,0.3604324460029602
41,4049,0.38190770149230957
41,4099,0.3641638159751892
42,4149,0.3432964086532593
42,4199,0.3664731979370117
43,4249,0.36489301919937134
43,4299,0.34944385290145874
44,4349,0.3608003854751587
44,4399,0.38116979598999023
45,4449,0.3599855303764343
45,4499,0.3691532611846924
46,4549,0.36324864625930786
46,4599,0.37330877780914307
47,4649,0.3688035011291504
47,4699,0.32552337646484375
48,4749,0.35295429825782776
48,4799,0.3679741621017456
49,4849,0.34098607301712036
49,4899,0.37398970127105713
